timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718097220314,2383,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,2306,174,20,20,http://192.168.196.143:3000/title_basics?title=Green%20Street%20Hooligans&page=1,2383,0,0
1718097221754,961,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6405,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Usual%20Suspects&page=1,960,0,0
1718097221858,888,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1147,167,20,20,http://192.168.196.143:3000/title_basics?title=The%20Dude%20Ranger&page=1,888,0,0
1718097220377,2493,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2745,163,20,20,http://192.168.196.143:3000/title_basics?title=Straight%20Time&page=1,2493,0,0
1718097222606,301,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6793,158,20,20,http://192.168.196.143:3000/title_basics?title=The%20Heat&page=1,299,0,0
1718097220629,2301,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,3717,174,20,20,http://192.168.196.143:3000/title_basics?title=The%20Whole%20Nine%20Yards&page=1,2301,0,0
1718097222261,690,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6661,158,20,20,http://192.168.196.143:3000/title_basics?title=The%20Link&page=1,689,0,0
1718097222242,882,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,5218,166,20,20,http://192.168.196.143:3000/title_basics?title=Arthur%20Christmas&page=1,881,0,0
1718097220873,2474,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,1517,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20Beatles%20Anthology&page=1,2474,0,0
1718097220939,2446,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1555,168,20,20,http://192.168.196.143:3000/title_basics?title=On%20Leather%20Wings&page=1,2446,0,0
1718097220878,2650,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1517,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20Beatles%20Anthology&page=1,2650,0,0
1718097222590,961,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5916,176,20,20,http://192.168.196.143:3000/title_basics?title=Exodus:%20Gods%20and%20Kings&page=1,959,0,0
1718097223354,209,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,7310,167,20,20,http://192.168.196.143:3000/title_basics?title=Game%20of%20Thrones&page=1,207,0,0
1718097222782,800,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5057,180,20,20,http://192.168.196.143:3000/title_basics?title=The%20Huntsman:%20Winter's%20War&page=1,799,0,0
1718097222666,1023,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4950,167,20,20,http://192.168.196.143:3000/title_basics?title=The%20Fisher%20King&page=1,1020,0,42
1718097220952,2715,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,2306,174,20,20,http://192.168.196.143:3000/title_basics?title=Green%20Street%20Hooligans&page=1,2715,0,0
1718097223507,249,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,5378,157,20,20,http://192.168.196.143:3000/title_basics?title=Blackpool&page=1,248,0,0
1718097222606,1195,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6161,168,20,20,http://192.168.196.143:3000/title_basics?title=Young%20Frankenstein&page=1,1193,0,0
1718097223159,806,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6140,156,20,20,http://192.168.196.143:3000/title_basics?title=Automata&page=1,803,0,0
1718097223088,889,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,2961,168,20,20,http://192.168.196.143:3000/title_basics?title=The%20Painted%20Veil&page=1,889,0,0
1718097223114,1159,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,1347,169,20,20,http://192.168.196.143:3000/title_basics?title=Khosla%20Ka%20Ghosla!&page=1,1159,0,0
1718097222015,2331,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,2114,170,20,20,http://192.168.196.143:3000/title_basics?title=A%20Dangerous%20Method&page=1,2331,0,0
1718097223959,445,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,8535,158,20,20,http://192.168.196.143:3000/title_basics?title=Top%20Gear&page=1,443,0,0
1718097223986,433,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5585,154,20,20,http://192.168.196.143:3000/title_basics?title=Ringer&page=1,431,0,0
1718097223773,699,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6499,164,20,20,http://192.168.196.143:3000/title_basics?title=Batman%20Forever&page=1,698,0,0
1718097223302,1236,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5718,186,20,20,http://192.168.196.143:3000/title_basics?title=How%20the%20Grinch%20Stole%20Christmas&page=1,1235,0,0
1718097223751,945,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6300,169,20,20,http://192.168.196.143:3000/title_basics?title=Crazy%20Rich%20Asians&page=1,944,0,0
1718097224396,250,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,7383,162,20,20,http://192.168.196.143:3000/title_basics?title=Breaking%20Bad&page=1,249,0,0
1718097223918,972,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6140,169,20,20,http://192.168.196.143:3000/title_basics?title=Crazy%20Rich%20Asians&page=1,970,0,0
1718097222681,2251,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,1410,195,20,20,"http://192.168.196.143:3000/title_basics?title=It's%20the%20Great%20Pumpkin,%20Charlie%20Brown&page=1",2251,0,42
1718097222473,2491,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1179,176,20,20,http://192.168.196.143:3000/title_basics?title=Minus%20One:%20New%20Chapter&page=1,2491,0,0
1718097224754,488,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6954,162,20,20,http://192.168.196.143:3000/title_basics?title=Black%20Mirror&page=1,487,0,0
1718097222822,2467,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1189,203,20,20,http://192.168.196.143:3000/title_basics?title=Brothers%20in%20Blood:%20The%20Lions%20of%20Sabi%20Sand&page=1,2467,0,0
1718097224369,960,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5554,170,20,20,http://192.168.196.143:3000/title_basics?title=Inglourious%20Basterds&page=1,958,0,0
1718097223963,1387,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6274,168,20,20,http://192.168.196.143:3000/title_basics?title=Young%20Frankenstein&page=1,1385,0,0
1718097224887,501,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,7139,152,20,20,http://192.168.196.143:3000/title_basics?title=Silo&page=1,498,0,0
1718097224829,642,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6464,158,20,20,http://192.168.196.143:3000/title_basics?title=Awakenings&page=1,641,0,0
1718097224804,719,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,8040,159,20,20,http://192.168.196.143:3000/title_basics?title=Ultraviolet&page=1,717,0,0
1718097224678,869,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,2979,181,20,20,http://192.168.196.143:3000/title_basics?title=Girl%20with%20a%20Pearl%20Earring&page=1,869,0,0
1718097223275,2277,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,4184,169,20,20,http://192.168.196.143:3000/title_basics?title=The%20Expendables%202&page=1,2277,0,0
1718097225372,200,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,7515,157,20,20,http://192.168.196.143:3000/title_basics?title=Reckoning&page=1,198,0,0
1718097223332,2313,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1358,182,20,20,http://192.168.196.143:3000/title_basics?title=Challenger:%20The%20Final%20Flight&page=1,2313,0,0
1718097225807,228,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5655,163,20,20,http://192.168.196.143:3000/title_basics?title=The%20Interview&page=1,227,0,0
1718097225718,344,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6325,160,20,20,http://192.168.196.143:3000/title_basics?title=Ex%20Machina&page=1,339,0,0
1718097225651,411,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,7254,162,20,20,http://192.168.196.143:3000/title_basics?title=Original%20Sin&page=1,407,0,0
1718097225300,834,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1170,176,20,20,http://192.168.196.143:3000/title_basics?title=Goal!%20The%20Dream%20Begins&page=1,834,0,0
1718097224155,1986,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6380,167,20,20,http://192.168.196.143:3000/title_basics?title=What%20Lies%20Ahead&page=1,1985,0,0
1718097225336,842,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,1170,167,20,20,http://192.168.196.143:3000/title_basics?title=Andaz%20Apna%20Apna&page=1,842,0,0
1718097225962,261,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7777,152,20,20,http://192.168.196.143:3000/title_basics?title=XIII&page=1,259,0,0
1718097225101,1151,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,1172,176,20,20,http://192.168.196.143:3000/title_basics?title=Goal!%20The%20Dream%20Begins&page=1,1151,0,0
1718097225962,356,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,8164,157,20,20,http://192.168.196.143:3000/title_basics?title=Walkabout&page=1,353,0,0
1718097225896,488,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6691,168,20,20,http://192.168.196.143:3000/title_basics?title=Now%20You%20See%20Me&page=1,486,0,0
1718097224105,2288,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5757,180,20,20,http://192.168.196.143:3000/title_basics?title=Avatar:%20The%20Way%20of%20Water&page=1,2286,0,0
1718097224091,2332,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,2963,168,20,20,http://192.168.196.143:3000/title_basics?title=The%20Painted%20Veil&page=1,2332,0,0
1718097224203,2237,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1495,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Lefty%20Call&page=1,2237,0,0
1718097224924,1551,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6187,159,20,20,http://192.168.196.143:3000/title_basics?title=War%20Horse&page=1,1549,0,0
1718097225101,1643,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,1178,170,20,20,http://192.168.196.143:3000/title_basics?title=Lu%20Over%20the%20Wall&page=1,1643,0,0
1718097225941,856,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,2247,181,20,20,http://192.168.196.143:3000/title_basics?title=Confessions%20of%20a%20Shopaholic&page=1,856,0,0
1718097225984,981,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,5839,170,20,20,http://192.168.196.143:3000/title_basics?title=X-Men:%20First%20Class&page=1,980,0,0
1718097226046,1158,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,8069,173,20,20,http://192.168.196.143:3000/title_basics?title=From%20Dusk%20Till%20Dawn&page=1,1155,0,0
1718097226835,355,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6512,153,20,20,http://192.168.196.143:3000/title_basics?title=Derek&page=1,353,0,0
1718097225697,1565,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1322,167,20,20,http://192.168.196.143:3000/title_basics?title=The%20White%20Sound&page=1,1565,0,0
1718097226883,417,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5767,162,20,20,http://192.168.196.143:3000/title_basics?title=La%20La%20Land&page=1,414,0,0
1718097225757,1653,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1496,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Lefty%20Call&page=1,1653,0,0
1718097226808,626,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,6661,162,20,20,http://192.168.196.143:3000/title_basics?title=Breaking%20Bad&page=1,624,0,0
1718097226791,900,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,7258,180,20,20,http://192.168.196.143:3000/title_basics?title=Avatar:%20The%20Last%20Airbender&page=1,896,0,0
1718097226487,1366,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5349,195,20,20,http://192.168.196.143:3000/title_basics?title=Harry%20Potter%20and%20the%20Goblet%20of%20Fire&page=1,1365,0,0
1718097226476,1419,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,2164,197,20,20,http://192.168.196.143:3000/title_basics?title=The%20Santa%20Clause%203:%20The%20Escape%20Clause&page=1,1419,0,0
1718097226635,1317,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6490,167,20,20,http://192.168.196.143:3000/title_basics?title=A%20Knight's%20Tale&page=1,1314,0,0
1718097226441,1556,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6110,158,20,20,http://192.168.196.143:3000/title_basics?title=Goodfellas&page=1,1554,0,0
1718097227823,217,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6074,153,20,20,http://192.168.196.143:3000/title_basics?title=Derek&page=1,216,0,0
1718097226797,1482,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6837,168,20,20,http://192.168.196.143:3000/title_basics?title=No%20Time%20to%20Die&page=1,1479,0,0
1718097227367,1176,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,5687,169,20,20,http://192.168.196.143:3000/title_basics?title=Dragon%20Ball%20Super&page=1,1175,0,0
1718097228123,468,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6639,155,20,20,http://192.168.196.143:3000/title_basics?title=Boyhood&page=1,466,0,0
1718097227847,799,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1176,170,20,20,http://192.168.196.143:3000/title_basics?title=Lu%20Over%20the%20Wall&page=1,799,0,0
1718097226554,2192,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,7115,166,20,20,http://192.168.196.143:3000/title_basics?title=Son%20of%20a%20Gun&page=1,2190,0,0
1718097227628,1235,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5874,162,20,20,http://192.168.196.143:3000/title_basics?title=The%20Resident&page=1,1233,0,0
1718097227622,1274,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1354,175,20,20,http://192.168.196.143:3000/title_basics?title=Red%20Nose%20Day%20Actually&page=1,1274,0,0
1718097228254,861,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1738,179,20,20,http://192.168.196.143:3000/title_basics?title=Tucker%20and%20Dale%20vs%20Evil&page=1,861,0,0
1718097226549,2924,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,4972,163,20,20,http://192.168.196.143:3000/title_basics?title=Mars%20Attacks!&page=1,2923,0,0
1718097229263,216,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5508,152,20,20,http://192.168.196.143:3000/title_basics?title=Hook&page=1,215,0,0
1718097228430,1070,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6239,162,20,20,http://192.168.196.143:3000/title_basics?title=The%20Resident&page=1,1069,0,0
1718097226590,2911,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,1379,172,20,20,http://192.168.196.143:3000/title_basics?title=The%20Devil%20Conspiracy&page=1,2911,0,0
1718097227200,2387,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1358,198,20,20,http://192.168.196.143:3000/title_basics?title=Gundam%20Wing:%20The%20Movie%20-%20Endless%20Waltz&page=1,2387,0,0
1718097226726,2881,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,4701,163,20,20,http://192.168.196.143:3000/title_basics?title=Hang%20the%20DJ&page=1,2880,0,0
1718097228699,912,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,1162,163,20,20,http://192.168.196.143:3000/title_basics?title=F.%20Emasculata&page=1,912,0,0
1718097227142,2511,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,3571,161,20,20,http://192.168.196.143:3000/title_basics?title=Mood%20Indigo&page=1,2511,0,0
